routeCode,origin,destination,distanceKm
RT40227,WLG,LUN,12827
RT40228,BUD,RGN,7653
RT40229,SLC,DMK,13068
RT40230,BKK,CMN,10806
RT40231,BKK,ALC,10026
RT40232,LPB,PBH,17414
RT40233,FRA,REC,7709
RT40234,CNF,TLL,10747
RT40235,SKP,DFW,9601
RT40236,BEL,HNL,12074
RT40237,KOA,ORY,12106
RT40238,URC,CVG,10757
RT40239,TPE,VNO,8124
RT40240,CHC,SAT,12138
RT40241,BFS,HND,9471
RT40242,EIN,LAX,9053
RT40243,KIN,LIS,6855
RT40244,CKG,STL,12200
RT40245,LIM,ATH,11789
RT40246,RUN,OPO,9555
RT40247,URC,CEB,5122
RT40248,WLG,ACC,16011
RT40249,PIT,VIE,7223
RT40250,FAO,XIY,9724
RT40251,MAA,LIN,7496
RT40252,ATH,AUS,10314
RT40253,ITO,ATL,7055
RT40254,ITO,RUN,16830
RT40255,WDH,PUJ,10378
RT40256,TUS,JED,13240
RT40257,EIN,GYE,9867
RT40258,CWB,KWL,17928
RT40259,FAO,MCT,6406
RT40260,LPB,TXL,10898
RT40261,TLS,CPT,8804
RT40262,STR,PNH,9452
RT40263,KBP,MRU,8298
RT40264,CAN,KBP,7502
RT40265,PHX,CKG,11901
RT40266,EVN,CUN,11546
RT40267,SIN,VCE,10027
RT40268,AUH,PIT,11420
RT40269,FCO,PPT,16814
RT40270,XIY,BFS,8331
RT40271,CNF,EDI,9227
RT40272,VVO,GIG,17686
RT40273,RDU,KHI,12368
RT40274,UIO,AGP,8583
RT40275,DEN,AUH,12551
RT40276,PBH,ELP,13221
RT40277,SHA,MVD,19541
RT40278,GYE,HYD,17112
RT40279,TFS,ARN,4375
RT40280,KWL,MLE,4543
RT40281,DOH,PPT,17660
RT40282,SGN,ELP,14114
RT40283,UIO,LAD,10179
RT40284,VLC,REP,10248
RT40285,GYD,SMF,11171
RT40286,ALC,FOC,10545
RT40287,CLE,STN,6032
RT40288,LAX,CMB,15052
RT40289,GIG,STN,9319
RT40290,HBA,EWR,16584
RT40291,GDL,DMK,15378
RT40292,DMK,CHC,9669
RT40293,NAN,DMK,9130
RT40294,GUM,MPM,12858
RT40295,STN,BOG,8528
RT40296,SOF,CLE,8043
RT40297,MRU,SAN,18555
RT40298,TNR,BSB,9991
RT40299,ONT,FRA,9271
RT40300,DUR,GYE,11900
RT40301,ZNZ,AMS,7278
RT40302,CPT,OPO,8816
RT40303,SKG,OAK,10621
RT40304,ITO,CMB,13302
RT40305,BSL,MRU,9066
RT40306,SMF,LIS,8989
RT40307,BEG,IND,8103
RT40308,SOF,PPT,17142
RT40309,KRK,NAN,15906
RT40310,DUR,OSL,10152
RT40311,SKG,SNA,10839
RT40312,ATH,MNL,9624
RT40313,BER,STL,7513
RT40314,IKA,ALC,4552
RT40315,BGY,LPB,10408
RT40316,MEX,TBS,12277
RT40317,CKG,ACC,11300
RT40318,NAN,WDH,15039
RT40319,BOG,LAD,9800
RT40320,BWN,ZRH,10814
RT40321,VVO,ORY,8661
RT40322,LED,LHE,4511
RT40323,GLA,TUS,8032
RT40324,MVD,TXL,11798
RT40325,BSB,DUR,8105
RT40326,ADD,EDI,6378
RT40327,ATL,HKG,13497
RT40328,BLR,TBS,4473
RT40329,JED,CHC,15103
RT40330,BRS,WUH,9002
RT40331,LAD,ORD,11583
RT40332,OTP,SZX,8091
RT40333,ADL,SJC,13021
RT40334,MIA,STN,7148
RT40335,PHL,SOF,7730
RT40336,VVO,POA,18495
RT40337,DMK,CPH,8607
RT40338,ADL,CMH,16349
RT40339,MRU,KUL,5446
RT40340,DPS,EVN,9043
RT40341,LTN,SFO,8587
RT40342,UIO,HRE,12056
RT40343,UIO,ACC,8702
RT40344,NAS,LPL,6795
RT40345,CTU,LED,6210
RT40346,LAX,BAH,13220
RT40347,LIS,PHX,8724
RT40348,LED,UIO,11047
RT40349,DSS,CMH,6916
RT40350,TPE,ACC,12827
RT40351,GYD,IAH,11407
RT40352,FOC,GDL,13073
RT40353,PBH,GDL,14512
RT40354,LIM,OTP,11983
RT40355,SVX,PER,11138
RT40356,HBA,DUB,17760
RT40357,MAN,BSB,8841
RT40358,YUL,UIO,5090
RT40359,SEZ,CAI,4643
RT40360,ELP,BOD,8667
RT40361,ABQ,ADD,13919
RT40362,AMS,NAS,7317
RT40363,JNB,EVN,7557
RT40364,SYD,PKX,8915
RT40365,BWI,DUR,13476
RT40366,DCA,AUH,11369
RT40367,PRG,WLG,18225
RT40368,TNR,OVB,8856
RT40369,CNF,LJU,9377
RT40370,CKG,OSL,7465
RT40371,DAC,CPT,9936
RT40372,RDU,DMK,14478
RT40373,GUM,BSB,18622
RT40374,CGO,ADD,8082
RT40375,CGK,DFW,16159
RT40376,MSQ,AUS,9311
RT40377,VIE,JNB,8337
RT40378,ARN,BKK,8295
RT40379,VVO,SIN,5442
RT40380,LGW,SYD,17020
RT40381,LGA,BEG,7237
RT40382,HAN,STR,8716
RT40383,SEZ,CWB,11245
RT40384,WDH,ISB,8565
RT40385,SYD,EZE,11767
RT40386,EZE,TFS,8263
RT40387,ARN,CLT,7147
RT40388,NBO,FCO,5399
RT40389,BWN,VIE,10214
RT40390,KTM,NCE,7015
RT40391,GIG,TIJ,9948
RT40392,EZE,DMK,16887
RT40393,HYD,EDI,7919
RT40394,JFK,KTM,12116
RT40395,GVA,TPA,7707
RT40396,PER,CVG,17993
RT40397,GYD,AGP,4685
RT40398,SVX,RGN,5319
RT40399,ZNZ,HGH,9518
RT40400,LPL,FOC,9611
RT40401,LOS,GYD,5967
RT40402,XIY,SVO,5775
RT40403,ARN,PVG,7780
RT40404,ABJ,AUH,6593
RT40405,DEL,CGK,4989
RT40406,ALG,PVG,10131
RT40407,TPE,CMH,12359
RT40408,JED,RDU,10879
RT40409,DRW,TLL,12099
RT40410,KWI,GIG,11332
RT40411,AKL,NCE,18729
RT40412,ADL,NAS,16400
RT40413,LIN,RUN,8728
RT40414,PRG,MNL,9923
RT40415,GYD,ICN,6397
RT40416,PRG,HGH,8516
RT40417,HER,TUS,11228
RT40418,GDL,IST,11553
RT40419,BGY,ANC,7994
RT40420,PTY,WDH,11090
RT40421,CPT,MCO,12570
RT40422,NAN,GUM,4989
RT40423,EZE,SUB,15234
RT40424,ALC,TIJ,9759
RT40425,CAI,IAH,11273
RT40426,ORD,LHR,6344
RT40427,TUS,SVX,10103
RT40428,CDG,DXB,5238
RT40429,CGO,BHX,8516
RT40430,VVI,YVR,9487
RT40431,BKK,AGP,10413
RT40432,BER,TPE,8936
RT40433,SKG,VVO,8299
RT40434,LIH,BUD,12295
RT40435,LIM,KTM,17492
RT40436,CNS,MTY,13188
RT40437,CSX,SEA,9939
RT40438,TIA,SMF,10283
RT40439,PTY,VLC,8417
RT40440,HAM,PBH,6911
RT40441,SAT,NTE,8128
RT40442,KWL,LED,7040
RT40443,CTU,LOS,10642
RT40444,RNO,RTM,8505
RT40445,MAA,LTN,8227
RT40446,LOS,MIA,9052
RT40447,ANC,MAD,8308
RT40448,ANC,MRU,15000
RT40449,SEA,JNB,16518
RT40450,NRT,ZNZ,11411
RT40451,BOS,CAI,8719
RT40452,BGY,MCT,4978
RT40453,SOF,ABJ,4956
RT40454,WLG,TLV,16329
RT40455,LJU,KHH,9354
RT40456,DOH,SJC,13017
RT40457,PER,LXZ,7305
RT40458,HKG,ATH,8504
RT40459,LIN,REP,9297
RT40460,REC,WDH,5809
RT40461,GEG,KMG,10973
RT40462,STN,SAT,8022
RT40463,PHX,CPT,15491
RT40464,AMS,SSA,8342
RT40465,MNL,LIN,10473
RT40466,SZG,REC,7791
RT40467,KWL,TXL,8241
RT40468,ORD,SAW,8848
RT40469,VIE,SJC,9661
RT40470,PER,MLE,6019
RT40471,MEX,MLE,17265
RT40472,FCO,DVO,11363
RT40473,CMB,NTE,8780
RT40474,BOD,YUL,5518
RT40475,RTM,SNA,8966
RT40476,BOD,MEX,9129
RT40477,CUN,TBS,11462
RT40478,CPT,GYD,8882
RT40479,CSX,NAS,13987
RT40480,SZX,WDH,11560
RT40481,SAT,SCL,7579
RT40482,KIN,VTE,16019
RT40483,PER,MAA,6284
RT40484,UPG,YUL,15340
RT40485,MAA,LIM,17547
RT40486,ACC,ICN,12710
RT40487,SCL,KHI,15852
RT40488,LIM,SZX,18361
RT40489,GUM,LED,10017
RT40490,LXZ,BUD,6327
RT40491,JED,HGH,8015
RT40492,JNB,ZRH,8417
RT40493,TUS,JNB,16018
RT40494,JED,ADL,12188
RT40495,MAA,IST,5867
RT40496,BWN,RTM,10947
RT40497,AMS,BOG,8841
RT40498,NAP,DAR,5888
RT40499,NRT,MAD,10765
RT40500,TPE,POA,19088
RT40501,NTE,SYD,17307
RT40502,SZX,LAD,11464
RT40503,SJO,BSL,9318
RT40504,ORY,CNS,15173
RT40505,LYS,CNS,15171
RT40506,BOS,BRS,5093
RT40507,SZX,PSP,11784
RT40508,MPM,LHR,9191
RT40509,BOS,TLV,8817
RT40510,SAT,RUH,12906
RT40511,UIO,OTP,11155
RT40512,HAN,LAD,10626
RT40513,XIY,GRU,17321
RT40514,KIX,WDH,13881
RT40515,AMM,DRW,11184
RT40516,KRK,CSX,7875
RT40517,GUM,BUD,11359
RT40518,SZX,POA,18311
RT40519,SAT,LOS,10774
RT40520,BSL,YVR,8256
RT40521,DAC,AUS,13944
RT40522,DSS,BLQ,4262
RT40523,KOA,XIY,9236
RT40524,FAO,AKL,19770
RT40525,BFS,LIM,9910
RT40526,LHE,MRU,6045
RT40527,CVG,SJJ,7997
RT40528,PUJ,FAO,6177
RT40529,PEK,JNB,11707
RT40530,TPE,ORY,9815
RT40531,LED,AKL,16448
RT40532,KIX,WAW,8472
RT40533,MVD,OTP,12087
RT40534,VVI,DKR,6165
RT40535,LJU,HND,9405
RT40536,BLR,CEB,5040
RT40537,KBP,LIH,11910
RT40538,OPO,ANC,8102
RT40539,LXZ,CGK,4283
RT40540,BHX,BOG,8406
RT40541,ALC,ABQ,8867
RT40542,GIG,DAC,15302
RT40543,LPB,SJJ,10998
RT40544,BUR,TLS,9426
RT40545,JNB,SLC,16023
RT40546,SYD,BLQ,16406
RT40547,CLT,JNB,13306
RT40548,SVX,VTE,5521
RT40549,VVO,OAK,8295
RT40550,CTU,ELP,12377
RT40551,IND,AUH,11812
RT40552,JNB,ALG,7461
RT40553,AKL,HRE,12817
RT40554,ANC,BLQ,8140
RT40555,PKX,CLT,11517
RT40556,BOG,RNO,5987
RT40557,ANC,BUD,7899
RT40558,BLQ,HNL,12610
RT40559,GEG,ABJ,11297
RT40560,CMN,RNO,9327
RT40561,FCO,DAR,6066
RT40562,BSB,CPT,6885
RT40563,DKR,CWB,5641
RT40564,ABQ,CGO,11209
RT40565,DUS,SMF,8822
RT40566,TBS,KWL,6159
RT40567,DXB,CGO,5659
RT40568,OSL,CGK,10905
RT40569,IKA,LHR,4422
RT40570,SZX,GIG,17664
RT40571,PBH,PPT,13905
RT40572,DSS,CWB,5662
RT40573,WDH,BGY,7618
RT40574,BUD,MAO,9457
RT40575,CEB,LIN,11037
RT40576,MEX,DAR,15301
RT40577,FRA,KMG,8193
RT40578,BUR,GIG,10147
RT40579,MUC,OVB,4727
RT40580,SVX,VLC,4746
RT40581,LIM,ORY,10254
RT40582,DEN,KHH,11650
RT40583,LAD,MRS,5871
RT40584,CGN,ZNZ,7051
RT40585,BER,ATL,7602
RT40586,TXL,LIM,11092
RT40587,SSA,ZAG,8489
RT40588,CNS,KMG,6580
RT40589,TLL,DCA,6973
RT40590,DVO,PRG,10882
RT40591,RTM,SAT,8276
RT40592,TXL,NBO,6384
RT40593,SOF,ASU,11188
RT40594,MVD,JED,11814
RT40595,ALG,RDU,7100
RT40596,TFS,SFO,9391
RT40597,BOI,NAP,9400
RT40598,LED,BKK,7608
RT40599,PHX,NTE,8684
RT40600,HND,MRS,10102
RT40601,PRG,BWN,10340
RT40602,TBS,PNH,6669
RT40603,CPT,GEG,16086
RT40604,DXB,BUR,13371
RT40605,CGO,JED,7311
RT40606,BEY,YYZ,9180
RT40607,AMS,ELP,8531
RT40608,RDU,AMM,9884
RT40609,DME,KOA,11555
RT40610,KMG,JNB,9830
RT40611,SOF,OGG,12943
RT40612,DRW,BGY,13395
RT40613,RUH,GUM,10171
RT40614,BGY,PIT,6925
RT40615,CWB,SVO,12131
RT40616,BKK,LJU,8631
RT40617,BAH,CWB,12140
RT40618,ICN,SAN,9801
RT40619,CHC,SNA,11103
RT40620,MTY,HYD,15228
RT40621,ADD,MEL,12025
RT40622,KWI,PUJ,11365
RT40623,LAX,SJJ,10321
RT40624,DOH,STL,11870
RT40625,ZNZ,MEX,15276
RT40626,WDH,CGO,11962
RT40627,PUJ,SVX,10403
RT40628,SMF,CAN,11055
RT40629,BUD,ANC,7899
RT40630,BRU,TNR,8811
RT40631,PEK,MCI,10633
RT40632,GIG,NCL,9512
RT40633,BOG,YYZ,4367
RT40634,LYS,SFO,9364
RT40635,DRW,NCL,13754
RT40636,DUR,CLT,13731
RT40637,CMB,ORD,14410
RT40638,CGO,RNO,10110
RT40639,SMF,DAC,12304
RT40640,HND,BCN,10443
RT40641,FCO,CLT,7725
RT40642,PHX,BUD,9793
RT40643,ELP,BCN,9076
RT40644,DAR,HGH,9558
RT40645,KRK,HBA,16015
RT40646,ONT,MRS,9631
RT40647,SAN,PBH,12760
RT40648,PKX,BOG,14981
RT40649,TLV,MRU,6315
RT40650,CLT,GYD,10220
RT40651,GIG,KIX,18714
RT40652,CTU,TXL,7400
RT40653,LIM,HGH,17300
RT40654,BLQ,MCO,8029
RT40655,CMB,MVD,14568
RT40656,ABQ,BRU,8333
RT40657,SIN,BOS,15126
RT40658,RUN,HEL,9441
RT40659,LED,HND,7621
RT40660,BEG,SFO,10113
RT40661,SCL,TUS,8411
RT40662,CSX,KWI,6276
RT40663,SKP,SZX,8521
RT40664,HND,HAM,8987
RT40665,IKA,KUL,6335
RT40666,DSS,WUH,12759
RT40667,BWN,ALG,11578
RT40668,OPO,BNE,17750
RT40669,KHI,MTY,14215
RT40670,EDI,TNR,9575
RT40671,BWI,ADL,16876
RT40672,TXL,YVR,7979
RT40673,NAS,VTE,15230
RT40674,NCE,OGG,12644
RT40675,GEG,KIN,4947
RT40676,ATH,BWI,8227
RT40677,CHC,SHA,9801
RT40678,NAN,GEG,9715
RT40679,BWI,ORY,6127
RT40680,CKG,DUS,8108
RT40681,CMB,MCI,14817
RT40682,PMI,ELP,9234
RT40683,CTU,HAM,7562
RT40684,CLE,DKR,6802
RT40685,VCE,PKX,7915
RT40686,GMP,SJO,13820
RT40687,HBA,HAM,16706
RT40688,NRT,TFS,12516
RT40689,OVB,DCA,9400
RT40690,GEG,MCT,12085
RT40691,CAI,CEB,9678
RT40692,CMB,FAO,9337
RT40693,OTP,MTY,10476
RT40694,DEN,FOC,11378
RT40695,CAN,LAS,11670
RT40696,HYD,KOA,12784
RT40697,MIA,SVO,9199
RT40698,NCL,GDL,8859
RT40699,DAR,LGW,7468
RT40700,BEY,AKL,16337
RT40701,GIG,PER,13538
RT40702,HBA,BEG,15849
RT40703,HRE,HAN,9225
RT40704,SVO,SIN,8449
RT40705,LXZ,PSP,12426
RT40706,LHE,DUS,5821
RT40707,GIG,GVA,9142
RT40708,DMK,PRG,8567
RT40709,OPO,DPS,13448
RT40710,YVR,FAO,8506
RT40711,IAD,HEL,6938
RT40712,TNR,BEY,5987
RT40713,IAD,ALG,6841
RT40714,CGN,BLR,7513
RT40715,CMH,DAR,13204
RT40716,DEN,LGW,7533
RT40717,TPA,BEG,8780
RT40718,LIM,VVO,15537
RT40719,LIM,OGG,9400
RT40720,SSA,CDG,7967
RT40721,LIN,CMB,7930
RT40722,SVO,PDX,8568
RT40723,ANC,IKA,9104
RT40724,PTY,ZRH,9111
RT40725,BUD,WDH,7776
RT40726,WAW,KUL,9135
RT40727,DXB,PEK,5844
RT40728,BUR,MUC,9588
RT40729,SUB,SCL,15465
RT40730,TXL,CPT,9635
RT40731,SKP,SJO,10541
RT40732,JNB,VVO,13048
RT40733,GRU,SLC,9827
RT40734,CMB,SLC,14544
RT40735,EVN,ACC,5867
RT40736,AKL,CAN,9299
RT40737,CAI,PHX,11969
RT40738,UPG,ZAG,11455
RT40739,OTP,REC,8446
RT40740,KBP,KUL,8421
RT40741,CGO,POA,18526
RT40742,GUM,LHR,12051
RT40743,LTN,CTU,8273
RT40744,NCL,DEL,6748
RT40745,ADL,BOS,17336
RT40746,OTP,SEA,9326
RT40747,LAD,AKL,14564
RT40748,CMB,SFO,14523
RT40749,MSQ,HRE,7990
RT40750,LXZ,IAD,12330
RT40751,SNA,DKR,10032
RT40752,SZX,SNA,11701
RT40753,MNL,HBA,6925
RT40754,PHL,LJU,6921
RT40755,SKP,HBA,15648
RT40756,CUN,LPB,4646
RT40757,LAD,AUS,12505
RT40758,VVO,CHC,10462
RT40759,GRU,RNO,10322
RT40760,JNB,HEL,9617
RT40761,MLE,VVO,7192
RT40762,LIH,HRE,18836
RT40763,HGH,HBA,8582
RT40764,LHR,PER,14507
RT40765,FRA,DEN,8088
RT40766,PEK,GVA,8200
RT40767,SJO,WAW,10141
RT40768,REC,MAN,7495
RT40769,MAA,CGN,7702
RT40770,REP,SDQ,16403
RT40771,ZAG,SJC,9864
RT40772,CMB,BOI,14143
RT40773,WAW,NAS,8379
RT40774,FAO,BOI,8505
RT40775,SCL,NTE,11301
RT40776,KIN,CTA,8965
RT40777,VNO,SUB,10515
RT40778,ZNZ,BEG,5981
RT40779,TLS,ONT,9395
RT40780,PMI,GIG,8417
RT40781,RIX,ZNZ,7157
RT40782,ADD,MCO,12363
RT40783,SMF,CDG,8824
RT40784,BGY,PSP,9654
RT40785,HNL,SZX,8945
RT40786,HNL,MSY,6756
RT40787,UPG,STL,15207
RT40788,EZE,DPS,15125
RT40789,SLC,HAN,12092
RT40790,RNO,BHX,8176
RT40791,MRS,GRU,9115
RT40792,MRS,PER,13965
RT40793,AKL,CMB,10921
RT40794,PER,BOS,18702
RT40795,PNH,PMI,10204
RT40796,SAT,NAP,9572
RT40797,FAO,PSP,9213
RT40798,ELP,ATH,10707
RT40799,MNL,KBP,8779
RT40800,XIY,DEN,11069
RT40801,AKL,VVI,11431
RT40802,BEL,HEL,9239
RT40803,RDU,TNR,14453
RT40804,MAO,CLE,5412
RT40805,MSQ,BWN,9360
RT40806,SDQ,SVO,9330
RT40807,GIG,PRG,9878
RT40808,TFS,JFK,5338
RT40809,DVO,BRS,11865
RT40810,LAS,VIE,9501
RT40811,GYD,KOA,12796
RT40812,DEN,CNF,9121
RT40813,NAS,VIE,8249
RT40814,PTY,LIN,9186
RT40815,JNB,MEL,10319
RT40816,DFW,MRU,17157
RT40817,LUN,BFS,8442
RT40818,MSQ,SUB,10328
RT40819,KWI,CWB,12004
RT40820,PSP,LAD,14190
RT40821,MSY,DAC,14028
RT40822,SJC,IKA,11891
RT40823,SZG,DAC,7150
RT40824,TUS,CEB,12517
RT40825,MRS,CNS,15278
RT40826,ZAG,LGA,6902
RT40827,EVN,SGN,6886
RT40828,REP,MXP,9334
RT40829,SNA,LHR,8756
RT40830,KBP,VVI,11789
RT40831,ONT,CKG,11537
RT40832,CWB,MRU,10612
RT40833,BEL,SOF,8645
RT40834,PKX,MCO,12240
RT40835,SKG,SEA,9649
RT40836,KBP,SYD,14919
RT40837,SEZ,AKL,12217
RT40838,SYD,LAD,13511
RT40839,HGH,AUS,12180
RT40840,IST,CLE,8476
RT40841,STN,DXB,5459
RT40842,GVA,LAX,9509
RT40843,FOR,RNO,9526
RT40844,MSP,UPG,14563
RT40845,TLS,GMP,9446
RT40846,KHI,MSY,13452
RT40847,MCT,IAH,13425
RT40848,BLR,LUN,6278
RT40849,MRS,DUR,8541
RT40850,MAO,KWI,11918
RT40851,SAT,MRS,8793
RT40852,SJJ,ADD,4351
RT40853,SDQ,XIY,14133
RT40854,RNO,SZG,9246
RT40855,RIX,HAN,7555
RT40856,LYS,BOG,8797
RT40857,HAM,PER,13829
RT40858,MVD,PKX,19168
RT40859,POA,LAS,9927
RT40860,OTP,LAX,10576
RT40861,CGK,AMM,8568
RT40862,CDG,OGG,11967
RT40863,RGN,CPT,9951
RT40864,SMF,ABJ,11972
RT40865,MCO,VIE,8239
RT40866,LUN,GVA,7203
RT40867,NTE,RNO,8602
RT40868,POA,LOS,7087
RT40869,SZX,PRG,8743
RT40870,DAR,ONT,16167
RT40871,KRK,BWN,9951
RT40872,PEK,ATL,11538
RT40873,OAK,GRU,10419
RT40874,SUB,LHR,12246
RT40875,VLC,OGG,12850
RT40876,GVA,CUN,8557
RT40877,BOM,HNL,12893
RT40878,DPS,LAS,14103
RT40879,WDH,OTP,7507
RT40880,SJC,MEL,12673
RT40881,LGA,FOC,12466
RT40882,MRU,SGN,6382
RT40883,NRT,SJO,13111
RT40884,STL,MNL,13254
RT40885,NAN,AUS,10517
RT40886,VCE,SJC,9727
RT40887,VIE,WDH,7849
RT40888,BHX,RNO,8176
RT40889,ICN,KOA,7613
RT40890,POA,DCA,8111
RT40891,MUC,ASU,10685
RT40892,MUC,PEK,7720
RT40893,DEN,TLS,8141
RT40894,RUN,RNO,17897
RT40895,ADD,MUC,5055
RT40896,HYD,PUJ,14626
RT40897,ORD,LOS,9620
RT40898,ABJ,MEX,10349
RT40899,ONT,FOC,11018
RT40900,WAW,DAR,6790
RT40901,EIN,MEL,16514
RT40902,GUM,SKP,11549
RT40903,ASU,AMS,10519
RT40904,MTY,TFS,8106
RT40905,SCL,GVA,11726
RT40906,MTY,BLQ,9555
RT40907,MRU,CMN,9142
RT40908,NAP,SDQ,8183
RT40909,REC,ORD,7739
RT40910,SKG,CMH,8342
RT40911,ABQ,LHR,8017
RT40912,HYD,BOI,13090
RT40913,VTE,AUH,4994
RT40914,SAW,MIA,9646
RT40915,HGH,ITO,8413
RT40916,ATH,KMG,7404
RT40917,CAI,GUM,11400
RT40918,REC,BLQ,7460
RT40919,KIX,TPA,12018
RT40920,DUR,ABJ,5386
RT40921,FAO,HBA,17834
RT40922,TIA,GYE,10966
RT40923,LAX,MRU,18464
RT40924,MVD,SYD,11859
RT40925,MEX,BOM,15641
RT40926,KBP,BOG,10658
RT40927,ZNZ,KIX,10949
RT40928,SEZ,ORD,14512
RT40929,DFW,EDI,7246
RT40930,SSA,DUB,7980
RT40931,PDX,EVN,10393
RT40932,CMB,ASU,15073
RT40933,ISB,YUL,10612
RT40934,NBO,DRW,10404
RT40935,GUM,CUN,13191
RT40936,PTY,FCO,9470
RT40937,JED,KTM,4689
RT40938,LPL,UPG,12556
RT40939,DRW,KTM,6627
RT40940,VTE,LTN,9295
RT40941,TIJ,SGN,13331
RT40942,LHR,IAH,7763
RT40943,BNE,SKG,15258
RT40944,FCO,CLE,7378
RT40945,PHL,RUH,10630
RT40946,BOG,DUR,11740
RT40947,MAD,TNR,8441
RT40948,ZNZ,KTM,6223
RT40949,RNO,ZNZ,15759
RT40950,UIO,BAH,13834
RT40951,FCO,PDX,9316
RT40952,CGK,LPL,11841
RT40953,VVI,MIA,5174
RT40954,PIT,MEL,16154
RT40955,TPE,DXB,6555
RT40956,DXB,WUH,5744
RT40957,ASU,PRG,10939
RT40958,CNS,GIG,15494
RT40959,LIN,BNA,7652
RT40960,PSP,HYD,14119
RT40961,CNS,LIN,14891
RT40962,KRK,KOA,12240
RT40963,VCE,PVG,8924
RT40964,UIO,EWR,4558
RT40965,BNE,ZAG,15737
RT40966,HEL,DEN,7970
RT40967,SOF,PHX,10410
RT40968,LPL,YYZ,5476
RT40969,AUH,CTU,4871
RT40970,JNB,ACC,4672
RT40971,TPE,TLS,10224
RT40972,PRG,TIJ,9648
RT40973,REP,MSQ,7877
RT40974,EWR,HRE,12564
RT40975,ISB,LPB,15705
RT40976,GMP,SZG,8484
RT40977,HEL,SMF,8590
RT40978,NAN,ORY,16542
RT40979,PTY,BLR,16475
RT40980,FRA,SZX,9118
RT40981,KOA,CSX,9055
RT40982,GUM,SUB,4227
RT40983,GIG,ORD,8540
RT40984,RTM,DXB,5179
RT40985,TXL,MPM,8925
RT40986,SUB,GYE,18254
RT40987,SKP,ZNZ,5647
RT40988,BGY,CGO,8304
RT40989,YYZ,LOS,8936
RT40990,NRT,PRG,9098
RT40991,RNO,KBP,9622
RT40992,DUS,CAN,9070
RT40993,SNA,CSX,11282
RT40994,PNH,GEG,12217
RT40995,PHX,BAH,13127
RT40996,URC,CLE,10468
RT40997,ISB,LAS,12225
RT40998,WUH,GYD,5771
RT40999,CNS,KUL,5302
RT41000,IAH,BRU,8102
RT41001,HER,CMH,8867
RT41002,MAN,ANC,6965
RT41003,JFK,WLG,14417
RT41004,ELP,PBH,13221
RT41005,ELP,WDH,14423
RT41006,MPM,IAD,13449
RT41007,MTY,REC,7981
RT41008,GDL,NCL,8859
RT41009,LAD,LGA,10407
RT41010,BEL,MLE,13567
RT41011,SEZ,LIS,8189
RT41012,DMK,MSP,13329
RT41013,BOS,DVO,14258
RT41014,DAR,CVG,13380
RT41015,MTY,EVN,11815
RT41016,DUB,IAD,5463
RT41017,SEZ,SMF,16220
RT41018,KRK,HNL,12072
RT41019,NRT,HBA,8771
RT41020,SHA,SAT,12058
RT41021,CNF,ORD,8201
RT41022,SKP,YUL,7190
RT41023,MIA,ADL,16180
RT41024,ACC,MCI,10002
RT41025,XIY,BWI,11809
RT41026,SFO,SZG,9539
RT41027,EWR,MLE,14040
RT41028,NCE,AUS,8811
RT41029,IAH,GIG,8087
RT41030,MIA,RUN,15489
RT41031,JFK,PNH,14210
RT41032,SYD,SZX,7429
RT41033,KOA,ADD,16432
RT41034,MEL,SLC,13610
RT41035,BKK,OTP,7735
RT41036,CNF,LIH,13342
RT41037,EZE,JED,12035
RT41038,SCL,LHE,16757
RT41039,POA,GUM,17553
RT41040,HER,VVO,8565
RT41041,WAW,CNF,10138
RT41042,NAN,IAH,10724
RT41043,LAS,NTE,8644
RT41044,PVG,LGA,11856
RT41045,PER,CWB,13432
RT41046,KIX,SUB,5214
RT41047,NRT,CUN,11979
RT41048,DPS,BWI,16432
RT41049,LJU,IAH,8997
RT41050,RIX,BOM,5802
RT41051,MPM,TLV,6445
RT41052,MSP,FAO,6878
RT41053,CAN,BNE,7081
RT41054,LED,SGN,8209
RT41055,DPS,GVA,12170
RT41056,BOS,LUN,11917
RT41057,ALC,ITO,13037
RT41058,PMI,TPA,7696
RT41059,BSB,WDH,6856
RT41060,AGP,SLC,8673
RT41061,OGG,SKP,13022
RT41062,BLR,BOG,16324
RT41063,FOC,LAS,11038
RT41064,MXP,ACC,4532
RT41065,HEL,CKG,6723
RT41066,BUD,HAN,8036
RT41067,TUS,HER,11228
RT41068,CAN,SEA,10377
RT41069,SSA,GDL,8014
RT41070,LXZ,SLC,11872
RT41071,RNO,KWL,11157
RT41072,VTE,GDL,14887
RT41073,STN,CGO,8452
RT41074,KHH,ATH,9017
RT41075,REP,TIA,8538
RT41076,ACC,CVG,9140
RT41077,PNH,MSQ,8110
RT41078,SYD,MAN,17011
RT41079,KTM,ORY,7242
RT41080,DMK,ATH,7902
RT41081,NAP,REP,8997
RT41082,EVN,LGA,9067
RT41083,PHL,NTE,5770
RT41084,SYD,RUN,9224
RT41085,CKG,VNO,6819
RT41086,PHL,GYE,4697
RT41087,BHX,CGO,8516
RT41088,BEL,LGW,7396
RT41089,SGN,CGN,9732
RT41090,NAN,TLV,15947
RT41091,HRE,PEK,10908
RT41092,OAK,BSB,9761
RT41093,KUL,BWI,15350
RT41094,PNH,FOR,15892
RT41095,SMF,CMB,14452
RT41096,DFW,WUH,12208
RT41097,BKK,NTE,9803
RT41098,ICN,CLT,11454
RT41099,TNR,BUR,17802
RT41100,MAD,HGH,10265
